date,soc_00,soc_06,soc_12,soc_18,soc_24,selected_policy
2025-02-01,6000.0,10800.0,6970.842961419755,10800.0,1200.0,0+12+18
2025-02-02,1200.0,10800.0,6450.0,10779.500617824073,1200.0,0+12+18
2025-02-03,1200.0,10800.0,6450.0,10800.0,1200.0,0+12+18
2025-02-04,1200.0,10800.0,6450.0,10800.0,1200.0,0+12+18
2025-02-05,1200.0,10800.0,6450.0,10800.0,1200.0,0+12+18
2025-02-06,1200.0,10800.0,6528.8010941358025,10800.0,1200.0,0+12+18
2025-02-07,1200.0,10800.0,6450.0,10800.0,1200.0,0+12+18
2025-02-08,1200.0,9874.074074074075,7041.98832875,10768.333555555555,1200.0,0+12+18
2025-02-09,1200.0,10800.0,6450.0,10800.0,1200.0,0+12+18
2025-02-10,1200.0,10361.886629629631,6450.0,10799.246449074073,1200.0,0+12+18
2025-02-11,1200.0,10130.2492345679,7050.0,10800.0,1200.0,0+12+18
2025-02-12,1200.0,10515.437700617285,6457.749861111111,10800.0,1200.0,0+12+18
2025-02-13,1200.0,9874.074074074075,7050.0,10781.035277777777,1200.0,0+12+18
2025-02-14,1200.0,10800.0,6450.0,10770.029129629631,1200.0,0+12+18
2025-02-15,1200.0,9874.074074074075,7050.0,10800.0,1200.0,0+12+18
2025-02-16,1200.0,10304.863862654322,6450.0,10800.0,1200.0,0+12+18
2025-02-17,1200.0,10117.470030864197,6450.0,10800.0,1200.0,0+12+18
2025-02-18,1200.0,9874.074074074075,6450.0,10800.0,1200.0,0+12+18
2025-02-19,1200.0,9874.074074074075,6882.025621219136,10788.149171296294,1200.0,0+12+18
2025-02-20,1200.0,9874.074074074075,6566.517432098766,10769.673185185184,1200.0,0+12+18
2025-02-21,1200.0,10190.539567901234,6450.0,10772.618574074075,1200.0,0+12+18
2025-02-22,1200.0,9874.074074074075,7050.0,10800.0,1200.0,0+12+18
2025-02-23,1200.0,9874.074074074075,7050.0,10794.962183796295,1200.0,0+12+18
2025-02-24,1200.0,9874.074074074075,6584.9740775,10800.0,1200.0,0+12+18
2025-02-25,1200.0,9874.074074074075,6975.263458395062,10800.0,1200.0,0+12+18
2025-02-26,1200.0,9874.074074074075,6776.2310474999995,10759.587814814817,1200.0,0+12+18
2025-02-27,1200.0,9874.074074074075,6546.49199,10757.234574074077,1200.0,0+12+18
