date,soc_00,soc_06,soc_12,soc_18,soc_24,selected_policy
2025-02-01,6000.0,10800.0,6414.4068962500005,10800.0,1206.1925185185182,0+6+12
2025-02-02,1206.1925185185182,10800.0,6450.0,9944.088655864198,1201.8177,0+6+12
2025-02-03,1201.8177,10800.0,6450.0,9982.317103395062,1200.0,0+6+12
2025-02-04,1200.0,10800.0,6228.51472625,10800.0,1200.0,0+6+12
2025-02-05,1200.0,10800.0,5787.6503892284,10800.0,1229.0239561111114,0+6+12
2025-02-06,1229.0239561111114,10800.0,6996.57573148148,9977.20262962963,1226.3138887037035,0+6+12
2025-02-07,1226.3138887037035,10800.0,6340.138902500001,10247.72337345679,1212.4660740740742,0+6+12
2025-02-08,1212.4660740740742,10800.0,7050.0,9979.808895061728,1215.715685185185,0+6+12
2025-02-09,1215.715685185185,10800.0,7345.762900000001,10795.07760339506,1227.3845318518515,0+6+12
2025-02-10,1227.3845318518515,10800.0,6535.834132083333,10727.549481481481,1214.1484999999998,0+6+12
2025-02-11,1214.1484999999998,10800.0,6326.5118225,9985.484725308643,1210.329915,0+6+12
2025-02-12,1210.329915,10046.664487654321,6553.293308641976,9985.955546296296,1200.0,0+6+12
2025-02-13,1200.0,10800.0,6542.89104375,10763.464666666667,1208.413111111111,0+6+12
2025-02-14,1208.413111111111,10800.0,7098.533683750002,9985.176285493828,1219.0127037037037,0+6+12
2025-02-15,1219.0127037037037,9874.074074074075,6450.0,9987.209972222223,1224.6293846296294,0+6+12
2025-02-16,1224.6293846296294,10800.0,6450.0,10800.0,1206.9768518518517,0+6+12
2025-02-17,1206.9768518518517,9874.074074074075,6516.220978379632,10800.0,1210.5240740740742,0+6+12
2025-02-18,1210.5240740740742,10668.229531882715,6876.220979429014,10748.738055555556,1203.0740740740744,0+6+12
2025-02-19,1203.0740740740744,9874.074074074075,6868.448569938271,9956.147300925928,1200.0,0+6+12
2025-02-20,1200.0,9874.074074074075,7023.980751249999,9963.569656944444,1231.3577777777782,0+6+12
2025-02-21,1231.3577777777782,9874.074074074075,7093.7505012500005,9982.26337962963,1205.0994074074079,0+6+12
2025-02-22,1205.0994074074079,9874.074074074075,6473.82005125,9992.86037345679,1217.4443703703705,0+6+12
2025-02-23,1217.4443703703705,10800.0,6378.656982006176,9983.001921296294,1200.0,0+6+12
2025-02-24,1200.0,10800.0,5913.911822824068,10132.199037037039,1202.9610185185184,0+6+12
2025-02-25,1202.9610185185184,9874.074074074075,7222.865005000002,9990.346569444446,1202.5245,0+6+12
2025-02-26,1202.5245,9874.074074074075,6602.747957500001,10073.467722222222,1202.6832407407405,0+6+12
2025-02-27,1202.6832407407405,9874.074074074075,6562.1123175,9952.857951836422,1206.5295,0+6+12
2025-02-28,1206.5295,10800.0,6275.81609125,9997.270345679011,1214.0180903703701,0+6+12
2025-03-01,1214.0180903703701,10800.0,6450.0,10800.0,1200.646296296296,0+6+12
2025-03-02,1200.646296296296,9874.074074074075,6203.59158375,10003.2559845679,1206.4747037037037,0+6+12
2025-03-03,1206.4747037037037,10800.0,6802.298203086419,10756.082449074074,1201.8028199999999,0+6+12
2025-03-04,1201.8028199999999,9874.074074074075,6407.03704125,9964.349955246915,1207.941074074074,0+6+12
2025-03-05,1207.941074074074,9874.074074074075,6472.62172875,10001.81636935185,1207.7587962962962,0+6+12
2025-03-06,1207.7587962962962,9874.074074074075,6408.589692592592,10763.74914814815,1209.442087962963,0+6+12
2025-03-07,1209.442087962963,9874.074074074075,6498.37315125,10800.0,1218.7640370370368,0+6+12
2025-03-08,1218.7640370370368,9874.074074074075,6415.70498,10116.405814814816,1214.6055000000001,0+6+12
2025-03-09,1214.6055000000001,9942.559450617284,6145.3541962499985,10050.712240740739,1200.351795,0+6+12
2025-03-10,1200.351795,9874.074074074075,6343.994634999999,10751.053925925922,1202.7222222222222,0+6+12
2025-03-11,1202.7222222222222,9874.074074074075,7018.2668025,10014.214612654321,1200.0,0+6+12
2025-03-12,1200.0,9874.074074074075,6666.002855,9968.33174074074,1200.9428703703704,0+6+12
2025-03-13,1200.9428703703704,9874.074074074075,7721.190251836419,10800.0,1200.3585,0+6+12
2025-03-14,1200.3585,9874.074074074075,7232.704896250001,9996.045921296294,1205.6833148148148,0+6+12
2025-03-15,1205.6833148148148,9874.074074074075,6458.20692,9991.835027777775,1203.7794999999996,0+6+12
2025-03-16,1203.7794999999996,9874.074074074075,6803.68279733025,9986.612410493826,1201.353703703704,0+6+12
2025-03-17,1201.353703703704,9874.074074074075,6481.066521250003,9959.017513888886,1200.0,0+6+12
2025-03-18,1200.0,10800.0,6997.250037500002,10004.914682098766,1200.6462962962964,0+6+12
2025-03-19,1200.6462962962964,9874.074074074075,6503.37946625,10006.348399691358,1213.9013703703704,0+6+12
2025-03-20,1213.9013703703704,9874.074074074075,6163.646402499999,10786.162907407406,1957.3643333333332,0+6+12
2025-03-21,1957.3643333333332,9874.074074074075,6768.0055825,10794.524666666666,1223.7735555555555,0+6+12
2025-03-22,1223.7735555555555,9874.074074074075,6569.38790625,10800.0,1208.6573888888886,0+6+12
2025-03-23,1208.6573888888886,9874.074074074075,6274.5153175000005,10013.420771604939,1200.8037037037036,0+6+12
2025-03-24,1200.8037037037036,9875.594972222221,6574.704721250002,9981.074838950617,1208.1279444444444,0+6+12
2025-03-25,1208.1279444444444,9878.377785493827,6166.43347,10772.675055555554,1200.0,0+6+12
2025-03-26,1200.0,9876.572811728394,6932.285497499999,10015.442976851851,1202.0381666666667,0+6+12
2025-03-27,1202.0381666666667,9885.73248765432,6993.4971575,10018.212049382717,1207.3995555555555,0+6+12
2025-03-28,1207.3995555555555,9895.36599691358,6337.5751225,10079.567416666667,1209.966018518519,0+6+12
2025-03-29,1209.966018518519,9902.519524691357,5799.2700775,10028.170537037036,1218.412646666667,0+6+12
2025-03-30,1218.412646666667,9907.955442901235,6384.318729999999,10800.0,1226.456508703704,0+6+12
2025-03-31,1226.456508703704,9385.573712962963,7511.593684999998,10799.744586419753,1205.882314814815,0+6+12
2025-04-01,1205.882314814815,9924.758947530865,7070.336387345682,10012.15864703704,1203.5524074074076,0+6+12
2025-04-02,1203.5524074074076,9918.08725308642,7679.023282978393,10799.719165123457,1200.4361481481483,0+6+12
