date,planned_grid_total,emergency_total,total_grid_purchase,planned_cost,emergency_cost,total_cost,surplus_kwh,scenario_method,mean_scenario_load_kwh,p80_scenario_load_kwh,actual_load_kwh,scenario_mean_bias_kwh,scenario_p80_coverage
2025-02-01,96653.21573600822,0.0,96653.21573600822,61767.8950315486,0.0,61767.8950315486,57455.807833333325,raw_equal,113418.56325967741,128283.68279999998,76305.20628333333,37113.356976344076,1.0
2025-02-02,96156.97111049382,13.37651666666659,96170.34762716049,61421.84726548104,83.81870001666618,61505.665965497705,13004.331366666667,raw_equal,111774.01661129031,128144.46983333334,121705.97265000001,-9931.9560387097,0.9861111111111112
2025-02-03,95684.23306707817,15.482799999999884,95699.71586707816,61065.5480039367,33.452585399999755,61099.000589336705,10686.682383333333,raw_equal,111582.04545537634,127944.4038,122603.769,-11021.72354462366,0.9861111111111112
2025-02-04,95690.68906707817,70.90808333333337,95761.5971504115,61068.33829887003,231.47483900000017,61299.813137870035,9770.616216666669,raw_equal,112895.60069032258,127950.85979999999,121578.09884999998,-8682.498159677401,0.9722222222222222
2025-02-05,95703.1811004115,10.173350000000028,95713.3544504115,61077.13889903003,45.95532287500053,61123.094221905034,10168.810483333333,raw_equal,114175.80613494624,127967.38683333332,121991.08443333332,-7815.278298387086,0.9791666666666666
2025-02-06,95327.04245185184,7.920949999999834,95334.96340185184,60792.32978857352,47.699030091666046,60840.02881866519,10278.931266666665,raw_equal,113992.48244462363,127812.33678333333,122252.1627,-8259.68025537637,0.9652777777777778
2025-02-07,95017.54570185184,0.0,95017.54570185184,60552.29544873684,0.0,60552.29544873684,58426.891116666666,raw_equal,113844.917044086,127662.40911666666,76168.59693333333,37676.32011075267,1.0
2025-02-08,94522.57664115226,0.0,94522.57664115226,60175.93495132911,0.0,60175.93495132911,58172.338416666666,raw_equal,112207.53429516128,127462.28699999998,75746.78751666666,36460.74677849462,1.0
2025-02-09,94087.78614958847,79.36373333333341,94167.1498829218,59853.19655268662,203.21408260833334,60056.41063529495,9849.355283333332,raw_equal,110564.01311989248,127263.30473333332,121547.90356666665,-10983.890446774167,0.9861111111111112
2025-02-10,93626.70222304526,22.992166666666776,93649.69438971192,59540.1523970473,120.62643358333409,59660.77883063063,14572.442633333334,raw_equal,110385.9900672043,127031.27981666665,121477.56451666665,-11091.57444946235,0.9722222222222222
2025-02-11,93642.42088971194,3.1183333333333394,93645.53922304527,59554.61683291397,14.610950833333362,59569.2277837473,13674.327916666665,raw_equal,111676.01994139786,127046.87733333332,121441.28161666666,-9765.261675268805,0.9861111111111112
2025-02-12,93638.31088971192,20.74595000000022,93659.05683971192,59552.99950941397,116.48984622500114,59669.489355638965,13641.706533333332,raw_equal,112960.89370430105,127045.16911666666,121363.85288333331,-8402.95917903226,0.9722222222222222
2025-02-13,93029.89110205759,31.322450000000117,93061.2135520576,59074.2387169502,148.6056965416676,59222.84441349187,16991.386883333333,raw_equal,112794.58808870969,126876.53716666666,121310.28371666666,-8515.695627956971,0.9652777777777778
2025-02-14,92706.25444876542,0.0,92706.25444876542,58839.462547793206,0.0,58839.462547793206,58169.85268333333,raw_equal,112611.68240913977,126649.96943333333,75872.63795,36739.04445913977,1.0
2025-02-15,92074.82079999999,0.0,92074.82079999999,58359.109187158334,0.0,58359.109187158334,58076.39636666666,raw_equal,110958.88071021503,126358.16973333334,76054.55224999998,34904.32846021505,1.0
2025-02-16,91402.78283333333,69.75418333333289,91472.53701666667,57838.79427015833,360.114653091664,58198.90892325,11376.824583333333,raw_equal,109316.64371935483,126075.60308333332,121276.97728333333,-11960.333563978493,0.9375
2025-02-17,90473.85093333332,96.11098333333325,90569.96191666665,57124.26235947833,503.7237782666658,57627.98613774499,14667.765416666665,raw_equal,109138.23123870966,125726.53748333333,120960.37281666664,-11822.14157795698,0.9027777777777778
2025-02-18,90513.33103333334,21.16188333333332,90534.49291666667,57156.68990087,138.01133914166664,57294.701240011666,13724.771799999999,raw_equal,110431.27306505376,125765.26509999999,121331.27123333333,-10899.998168279577,0.9236111111111112
2025-02-19,90518.67093333334,176.93576666666718,90695.6067,57163.595087568334,707.86664989167,57871.461737460006,13097.945983333331,raw_equal,111725.57028225805,125813.94926666666,121866.79411666666,-10141.223834408607,0.8611111111111112
2025-02-20,89829.58859999999,124.62576666666655,89954.21436666665,56642.971880255,616.1341713166662,57259.10605157167,14242.747299999999,raw_equal,111585.43956935484,125563.72018333332,121105.25703333333,-9519.817463978485,0.8958333333333334
2025-02-21,88935.92438045268,0.0,88935.92438045268,55992.13640201148,0.0,55992.13640201148,58667.59061666667,raw_equal,111409.29733978494,125210.20478333332,75802.00203333332,35607.29530645162,1.0
2025-02-22,88494.81301872428,0.0,88494.81301872428,55663.607694702034,0.0,55663.607694702034,55951.72953333333,raw_equal,109798.06689301075,124858.93881666668,75682.24226666667,34115.82462634408,1.0
2025-02-23,87452.55519958847,119.95290000000034,87572.50809958848,54868.66912549592,403.03711500000026,55271.70624049592,11375.729,raw_equal,108152.99120645161,124487.13459999999,121142.14093333331,-12989.149726881704,0.8611111111111112
2025-02-24,86608.60791810698,165.08623333333367,86773.69415144032,54256.42418483924,863.454786016668,55119.87897085591,13939.8138,raw_equal,107984.82055430106,124158.91438333332,120628.98855000001,-12644.167995698954,0.8541666666666666
2025-02-25,86645.18386810698,138.8741,86784.05796810698,54289.061239237584,558.7985027749994,54847.85974201258,16331.887999999999,raw_equal,109284.48032365591,124209.3247,121093.33288333332,-11808.852559677413,0.8680555555555556
2025-02-26,86667.06093477365,77.04033333333348,86744.10126810698,54308.76912856592,285.674480533334,54594.44360909925,13298.4065,raw_equal,110589.68253655914,124246.55834999998,121060.73411666666,-10471.051580107523,0.8402777777777778
2025-02-27,85880.65968065843,79.35529999999994,85960.01498065842,53729.84352315351,466.92366134999986,54196.767184503515,14389.837883333334,raw_equal,110417.9304548387,124006.6673,120599.48893333333,-10181.558478494626,0.8472222222222222
2025-02-28,85236.06511954733,0.0,85236.06511954733,53302.87593196018,0.0,53302.87593196018,57360.31308333333,raw_equal,110255.2381548387,123727.64841666666,75385.10794999999,34870.130204838715,1.0
2025-03-01,84118.42793353909,0.0,84118.42793353909,52514.5530062187,0.0,52514.5530062187,55894.88894999999,raw_equal,108606.47999408602,123340.94676666668,72244.16015,36362.31984408603,1.0
2025-03-02,83323.02247530864,1655.430883333333,84978.45335864197,51957.22010986357,6575.142114574998,58532.36222443857,8105.007449999999,raw_equal,106890.95468064515,123000.59644999998,117860.41708333333,-10969.46240268818,0.8611111111111112
2025-03-03,82631.04945761318,502.126733333333,83133.17619094651,51489.86623930275,2211.2717699749987,53701.13800927775,6660.697633333333,raw_equal,106628.03103978492,122715.56138333332,117958.74559999998,-11330.714560215056,0.8402777777777778
2025-03-04,82790.65269588477,183.4862500000005,82974.13894588477,51608.460580346706,598.94121329167,52207.401793638375,9306.749566666665,raw_equal,107852.18670483868,122782.1331,118139.02498333334,-10286.838278494659,0.8541666666666666
