date,soc_00,soc_06,soc_12,soc_18,soc_24,selected_policy
2025-02-01,6000.0,10800.0,6414.4068962500005,10800.0,2162.3171761111107,0+6+12
2025-02-02,2162.3171761111107,10800.0,6450.0,9944.088655864198,1200.0,0+6+12
2025-02-03,1200.0,10800.0,6450.0,9982.317103395062,1200.0,0+6+12
2025-02-04,1200.0,10800.0,6228.51472625,10800.0,1202.4462,0+6+12
2025-02-05,1202.4462,10800.0,5787.6503892284,10800.0,1214.6335111111114,0+6+12
2025-02-06,1214.6335111111114,10800.0,6996.57573148148,9977.20262962963,1200.0,0+6+12
2025-02-07,1200.0,10800.0,6340.138902500001,10247.72337345679,1212.4660740740742,0+6+12
2025-02-08,1212.4660740740742,10800.0,7050.0,9979.808895061728,2735.371725,0+6+12
2025-02-09,2735.371725,10800.0,7345.762900000001,10795.07760339506,1225.8020318518516,0+6+12
2025-02-10,1225.8020318518516,10800.0,6535.834132083333,10727.549481481481,1216.14518,0+6+12
2025-02-11,1216.14518,10800.0,6326.5118225,9985.484725308643,1208.223285,0+6+12
2025-02-12,1208.223285,10046.664487654321,6553.293308641976,9985.955546296296,1200.0,0+6+12
2025-02-13,1200.0,10800.0,6542.89104375,10763.464666666667,1200.0,0+6+12
2025-02-14,1200.0,10800.0,7098.533683750002,9985.176285493828,1219.0127037037037,0+6+12
2025-02-15,1219.0127037037037,9874.074074074075,6450.0,9987.209972222223,1279.083295925926,0+6+12
2025-02-16,1279.083295925926,10800.0,6450.0,10800.0,1209.322537037037,0+6+12
2025-02-17,1209.322537037037,9874.074074074075,6516.220978379632,10800.0,1201.9981481481482,0+6+12
2025-02-18,1201.9981481481482,10668.229531882715,6876.220979429014,10748.738055555556,1203.0740740740744,0+6+12
2025-02-19,1203.0740740740744,9874.074074074075,6868.448569938271,9956.147300925928,1201.1988299999998,0+6+12
2025-02-20,1201.1988299999998,9874.074074074075,7023.980751249999,9963.569656944444,1200.0,0+6+12
2025-02-21,1200.0,9874.074074074075,7093.7505012500005,9982.26337962963,1202.1383888888893,0+6+12
2025-02-22,1202.1383888888893,9874.074074074075,6473.82005125,9992.86037345679,1257.4196253703703,0+6+12
2025-02-23,1257.4196253703703,10800.0,6378.656982006176,9983.001921296294,1200.0,0+6+12
2025-02-24,1200.0,10800.0,5913.911822824068,10132.199037037039,1202.9610185185184,0+6+12
