date,soc_00,soc_06,soc_12,soc_18,soc_24,selected_policy
2025-02-01,6000.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-02,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-03,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-04,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-05,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-06,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-07,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-08,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-09,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-10,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-11,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-12,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-13,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-14,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-15,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-16,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-17,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-18,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-19,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-20,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-21,8550.0,10800.0,6450.0,10800.0,8550.0,day_ahead
2025-02-22,8550.0,10747.55509259259,6450.0,10800.0,8550.0,day_ahead
2025-02-23,8550.0,10527.300777777775,6450.0,10800.0,8550.0,day_ahead
2025-02-24,8550.0,10348.494870370367,6450.0,10800.0,8550.0,day_ahead
2025-02-25,8550.0,10348.494870370367,6450.0,10800.0,8550.0,day_ahead
2025-02-26,8550.0,10348.494870370367,6450.0,10800.0,8550.0,day_ahead
2025-02-27,8550.0,10149.133425925924,6450.0,10800.0,8550.0,day_ahead
2025-02-28,8550.0,10129.47759259259,6450.0,10800.0,8550.0,day_ahead
2025-03-01,8550.0,9874.074074074075,6464.521888888892,10800.0,8550.0,day_ahead
2025-03-02,8550.0,9874.074074074075,6614.971518518521,10800.0,8550.0,day_ahead
2025-03-03,8550.0,9874.074074074075,6981.250222222223,10800.0,8550.0,day_ahead
2025-03-04,8550.0,9874.074074074075,6981.250222222223,10800.0,8550.0,day_ahead
2025-03-05,8550.0,9874.074074074075,6939.466092592594,10800.0,8550.0,day_ahead
2025-03-06,8550.0,9874.074074074075,7050.0,10800.0,8550.0,day_ahead
2025-03-07,8550.0,9874.074074074075,7048.152749999999,10800.0,8550.0,day_ahead
2025-03-08,8550.0,9874.074074074075,7034.667375000001,10800.0,8550.0,day_ahead
2025-03-09,8550.0,9874.074074074075,6984.878380370374,10800.0,8550.0,day_ahead
2025-03-10,8550.0,9874.074074074075,6851.251757407406,10800.0,8550.0,day_ahead
2025-03-11,8550.0,9874.074074074075,6851.251757407406,10800.0,8550.0,day_ahead
2025-03-12,8550.0,9874.074074074075,6856.910507407407,10800.0,8550.0,day_ahead
2025-03-13,8550.0,9874.074074074075,6731.176318148149,10800.0,8550.0,day_ahead
2025-03-14,8550.0,9874.074074074075,6602.395690925928,10800.0,8550.0,day_ahead
2025-03-15,8550.0,9874.074074074075,6648.228438703705,10800.0,8550.0,day_ahead
2025-03-16,8550.0,9874.074074074075,6526.261583148147,10800.0,8550.0,day_ahead
2025-03-17,8550.0,9874.074074074075,6490.2022587037045,10800.0,8550.0,day_ahead
2025-03-18,8550.0,9874.074074074075,6515.548077407408,10800.0,8550.0,day_ahead
2025-03-19,8550.0,9874.074074074075,6515.548077407408,10800.0,8550.0,day_ahead
2025-03-20,8550.0,9874.074074074075,6465.68655,10800.0,8550.0,day_ahead
2025-03-21,8550.0,9874.074074074075,6478.17978,10800.0,8550.0,day_ahead
2025-03-22,8550.0,9874.074074074075,6479.71674,10800.0,8550.0,day_ahead
2025-03-23,8550.0,9874.074074074075,6490.07664,10800.0,8550.0,day_ahead
2025-03-24,8550.0,9874.074074074075,6563.498175000001,10800.0,8550.0,day_ahead
2025-03-25,8550.0,9874.074074074075,6563.498175000001,10800.0,8550.0,day_ahead
2025-03-26,8550.0,9874.074074074075,6563.498175000001,10800.0,8550.0,day_ahead
2025-03-27,8550.0,9874.074074074075,6563.498175000001,10800.0,8550.0,day_ahead
2025-03-28,8550.0,9878.47037037037,6563.498175000001,10800.0,8550.0,day_ahead
2025-03-29,8550.0,9881.094444444445,6563.498175000001,10800.0,8550.0,day_ahead
2025-03-30,8550.0,9885.06111111111,6563.498175000001,10800.0,8550.0,day_ahead
2025-03-31,8550.0,9891.412962962962,6563.498175000001,10800.0,8550.0,day_ahead
2025-04-01,8550.0,9891.412962962962,6563.498175000001,10800.0,8550.0,day_ahead
2025-04-02,8550.0,9891.412962962962,6563.498175000001,10800.0,8550.0,day_ahead
2025-04-03,8550.0,9891.412962962962,6610.81125,10800.0,8550.0,day_ahead
2025-04-04,8550.0,9891.558333333332,6600.22575,10800.0,8550.0,day_ahead
2025-04-05,8550.0,9891.558333333332,6608.640375,10800.0,8550.0,day_ahead
2025-04-06,8550.0,9904.794444444444,6595.000964999999,10800.0,8550.0,day_ahead
2025-04-07,8550.0,9904.794444444444,6592.8198,10800.0,8550.0,day_ahead
2025-04-08,8550.0,9904.794444444444,6592.8198,10800.0,8550.0,day_ahead
2025-04-09,8550.0,9904.794444444444,6592.8198,10800.0,8550.0,day_ahead
2025-04-10,8550.0,9904.794444444444,6607.306875,10800.0,8550.0,day_ahead
2025-04-11,8550.0,9904.794444444444,6630.379125,10800.0,8550.0,day_ahead
2025-04-12,8550.0,9904.794444444444,6699.16404,10800.0,8550.0,day_ahead
2025-04-13,8550.0,9904.794444444444,6699.16404,10800.0,8550.0,day_ahead
2025-04-14,8550.0,9910.897222222222,6763.21254,10800.0,8550.0,day_ahead
2025-04-15,8550.0,9910.897222222222,6763.21254,10800.0,8550.0,day_ahead
2025-04-16,8550.0,9910.897222222222,6763.21254,10800.0,8550.0,day_ahead
2025-04-17,8550.0,9915.503240740742,6799.170629999997,10800.0,8550.0,day_ahead
2025-04-18,8550.0,9915.503240740742,6798.312659999998,10800.0,8550.0,day_ahead
2025-04-19,8550.0,9915.503240740742,6798.312659999998,10800.0,8550.0,day_ahead
2025-04-20,8550.0,9923.985648148147,6798.312659999998,10800.0,8550.0,day_ahead
2025-04-21,8550.0,9924.518055555556,6718.236869999999,10800.0,8550.0,day_ahead
2025-04-22,8550.0,9924.518055555556,6722.799765,10800.0,8550.0,day_ahead
2025-04-23,8550.0,9924.518055555556,6722.799765,10800.0,8550.0,day_ahead
2025-04-24,8550.0,9933.8375,6717.2505299999975,10800.0,8550.0,day_ahead
2025-04-25,8550.0,9948.08287037037,6714.088154999998,10800.0,8550.0,day_ahead
2025-04-26,8550.0,9954.277314814815,6714.088154999998,10800.0,8550.0,day_ahead
2025-04-27,8550.0,9954.277314814815,6706.196174999997,10800.0,8550.0,day_ahead
2025-04-28,8550.0,9956.314814814814,6614.371319999997,10800.0,8550.0,day_ahead
2025-04-29,8550.0,9956.314814814814,6614.371319999997,10800.0,8550.0,day_ahead
2025-04-30,8550.0,9956.314814814814,6683.155499999999,10800.0,8550.0,day_ahead
2025-05-01,8550.0,9967.8,6663.100469999998,10800.0,8550.0,day_ahead
2025-05-02,8550.0,9969.538888888888,6552.3886049999965,10800.0,8550.0,day_ahead
2025-05-03,8550.0,9969.763425925927,6399.221009999999,10800.0,8550.0,day_ahead
2025-05-04,8550.0,9971.809259259258,6373.6647749999975,10800.0,8550.0,day_ahead
2025-05-05,8550.0,9971.809259259258,6373.6647749999975,10800.0,8550.0,day_ahead
2025-05-06,8550.0,9971.809259259258,6392.351174999998,10800.0,8550.0,day_ahead
2025-05-07,8550.0,9977.58662277778,6467.952870000001,10800.0,8550.0,day_ahead
2025-05-08,8550.0,9971.809259259258,6518.188244999999,10800.0,8550.0,day_ahead
2025-05-09,8550.0,9971.809259259258,6398.55867,10800.0,8550.0,day_ahead
2025-05-10,8550.0,9988.298148148147,6536.687279999998,10800.0,8550.0,day_ahead
2025-05-11,8550.0,9988.298148148147,6319.327784999996,10800.0,8550.0,day_ahead
2025-05-12,8550.0,10007.58888888889,6319.327784999996,10800.0,8550.0,day_ahead
2025-05-13,8550.0,10007.58888888889,6365.548724999999,10800.0,8550.0,day_ahead
2025-05-14,8550.0,10007.58888888889,6484.630319999997,10800.0,8550.0,day_ahead
2025-05-15,8550.0,10017.611111111111,6484.630319999997,10800.0,8550.0,day_ahead
2025-05-16,8550.0,10017.86898148148,6484.630319999997,10800.0,8550.0,day_ahead
2025-05-17,8550.0,10022.09537037037,6435.73113,10800.0,8550.0,day_ahead
2025-05-18,8550.0,10024.624074074074,6429.029295,10800.0,8550.0,day_ahead
2025-05-19,8550.0,10026.479166666666,6435.385050000001,10800.0,8550.0,day_ahead
2025-05-20,8550.0,10026.479166666666,6460.393259999997,10800.0,8550.0,day_ahead
2025-05-21,8550.0,10026.479166666666,6460.393259999997,10800.0,8550.0,day_ahead
2025-05-22,8550.0,10035.413425925926,6533.4203099999995,10800.0,8550.0,day_ahead
2025-05-23,8550.0,10035.695370370371,6533.4203099999995,10800.0,8550.0,day_ahead
2025-05-24,8550.0,10038.778240740741,6518.929335000001,10800.0,8550.0,day_ahead
2025-05-25,8550.0,10052.367592592593,6518.929335000001,10800.0,8550.0,day_ahead
2025-05-26,8550.0,10068.213425925926,6518.929335000001,10800.0,8550.0,day_ahead
2025-05-27,8550.0,10068.213425925926,6518.929335000001,10800.0,8550.0,day_ahead
2025-05-28,8550.0,10068.213425925926,6518.929335000001,10800.0,8550.0,day_ahead
2025-05-29,8550.0,10071.01574074074,6518.929335000001,10800.0,8550.0,day_ahead
2025-05-30,8550.0,10071.212037037038,6404.006804999999,10800.0,8550.0,day_ahead
2025-05-31,8550.0,10071.212037037038,6412.84539,10800.0,8550.0,day_ahead
2025-06-01,8550.0,10074.519907407408,6412.84539,10800.0,8550.0,day_ahead
2025-06-02,8550.0,10074.519907407408,6412.84539,10800.0,8550.0,day_ahead
2025-06-03,8550.0,10074.519907407408,6568.4173500000015,10800.0,8550.0,day_ahead
2025-06-04,8550.0,10071.212037037038,6871.45947,10800.0,8550.0,day_ahead
2025-06-05,8550.0,10071.212037037038,7048.267545000001,10800.0,8550.0,day_ahead
2025-06-06,8550.0,10071.212037037038,7213.884659999998,10800.0,8550.0,day_ahead
2025-06-07,8550.0,10071.212037037038,7390.66755,10800.0,8550.0,day_ahead
2025-06-08,8550.0,10071.212037037038,7390.66755,10800.0,8550.0,day_ahead
2025-06-09,8550.0,10071.212037037038,7390.66755,10800.0,8550.0,day_ahead
2025-06-10,8550.0,10071.212037037038,7518.450795000001,10800.0,8550.0,day_ahead
2025-06-11,8550.0,10071.212037037038,7581.640695,10800.0,8550.0,day_ahead
2025-06-12,8550.0,10071.212037037038,7517.902645555556,10800.0,8550.0,day_ahead
2025-06-13,8550.0,10074.519907407408,7067.691526481483,10800.0,8550.0,day_ahead
2025-06-14,8550.0,10075.911574074074,7042.956,10800.0,8550.0,day_ahead
2025-06-15,8550.0,10075.911574074074,7042.956,10800.0,8550.0,day_ahead
2025-06-16,8550.0,10087.099074074074,7042.956,10800.0,8550.0,day_ahead
2025-06-17,8550.0,10093.276851851851,7050.0,10800.0,8550.0,day_ahead
2025-06-18,8550.0,10087.099074074074,7050.0,10800.0,8550.0,day_ahead
2025-06-19,8550.0,10087.099074074074,7050.0,10800.0,8550.0,day_ahead
2025-06-20,8550.0,10087.099074074074,7050.0,10800.0,8550.0,day_ahead
2025-06-21,8550.0,10085.644907407408,7050.0,10800.0,8550.0,day_ahead
2025-06-22,8550.0,10085.644907407408,7050.0,10800.0,8550.0,day_ahead
2025-06-23,8550.0,10085.644907407408,7050.0,10800.0,8550.0,day_ahead
2025-06-24,8550.0,10085.644907407408,7050.0,10800.0,8550.0,day_ahead
2025-06-25,8550.0,10085.644907407408,7050.0,10800.0,8550.0,day_ahead
2025-06-26,8550.0,10075.911574074074,7050.0,10800.0,8550.0,day_ahead
2025-06-27,8550.0,10075.911574074074,7050.0,10800.0,8550.0,day_ahead
2025-06-28,8550.0,10075.911574074074,7050.0,10800.0,8550.0,day_ahead
2025-06-29,8550.0,10075.911574074074,7050.0,10800.0,8550.0,day_ahead
2025-06-30,8550.0,10075.911574074074,7050.0,10800.0,8550.0,day_ahead
2025-07-01,8550.0,10075.911574074074,7050.0,10800.0,8550.0,day_ahead
2025-07-02,8550.0,10075.911574074074,7050.0,10800.0,8550.0,day_ahead
2025-07-03,8550.0,10068.93888888889,7050.0,10800.0,8550.0,day_ahead
2025-07-04,8550.0,10068.93888888889,7050.0,10800.0,8550.0,day_ahead
2025-07-05,8550.0,10068.93888888889,7050.0,10800.0,8550.0,day_ahead
2025-07-06,8550.0,10068.93888888889,7050.0,10800.0,8550.0,day_ahead
2025-07-07,8550.0,10068.93888888889,7050.0,10800.0,8550.0,day_ahead
2025-07-08,8550.0,10067.238888888889,7050.0,10800.0,8550.0,day_ahead
2025-07-09,8550.0,10067.238888888889,7050.0,10800.0,8550.0,day_ahead
2025-07-10,8550.0,10054.518981481482,7050.0,10800.0,8550.0,day_ahead
2025-07-11,8550.0,10054.518981481482,7050.0,10800.0,8550.0,day_ahead
2025-07-12,8550.0,10054.518981481482,7050.0,10800.0,8550.0,day_ahead
2025-07-13,8550.0,10054.518981481482,7050.0,10800.0,8550.0,day_ahead
2025-07-14,8550.0,10067.238888888889,7050.0,10800.0,8550.0,day_ahead
2025-07-15,8550.0,10064.354166666666,7050.0,10800.0,8550.0,day_ahead
2025-07-16,8550.0,10054.518981481482,7050.0,10800.0,8550.0,day_ahead
2025-07-17,8550.0,10045.1875,7050.0,10800.0,8550.0,day_ahead
2025-07-18,8550.0,10045.1875,7050.0,10800.0,8550.0,day_ahead
2025-07-19,8550.0,10036.193055555555,7050.0,10800.0,8550.0,day_ahead
2025-07-20,8550.0,10036.193055555555,7026.741749999999,10800.0,8550.0,day_ahead
2025-07-21,8550.0,10036.193055555555,7026.741749999999,10800.0,8550.0,day_ahead
2025-07-22,8550.0,10036.193055555555,7026.741749999999,10800.0,8550.0,day_ahead
2025-07-23,8550.0,10034.535648148149,7026.741749999999,10800.0,8550.0,day_ahead
2025-07-24,8550.0,10029.172685185185,7019.150474999999,10800.0,8550.0,day_ahead
2025-07-25,8550.0,10029.172685185185,7016.503214999999,10800.0,8550.0,day_ahead
2025-07-26,8550.0,10027.259722222221,7039.761465,10800.0,8550.0,day_ahead
2025-07-27,8550.0,10027.259722222221,7014.531509999999,10800.0,8550.0,day_ahead
2025-07-28,8550.0,10027.259722222221,6990.427005,10800.0,8550.0,day_ahead
2025-07-29,8550.0,10019.576851851853,6990.427005,10800.0,8550.0,day_ahead
2025-07-30,8550.0,10019.576851851853,7030.821539999999,10800.0,8550.0,day_ahead
2025-07-31,8550.0,10019.576851851853,7010.82402,10800.0,8550.0,day_ahead
2025-08-01,8550.0,10019.576851851853,6965.546130000001,10800.0,8550.0,day_ahead
2025-08-02,8550.0,10019.576851851853,6972.21219,10800.0,8550.0,day_ahead
2025-08-03,8550.0,10019.576851851853,6972.21219,10800.0,8550.0,day_ahead
2025-08-04,8550.0,10027.259722222221,6972.21219,10800.0,8550.0,day_ahead
2025-08-05,8550.0,10019.576851851853,6972.21219,10800.0,8550.0,day_ahead
