date,soc_00,soc_06,soc_12,soc_18,soc_24,selected_policy
2025-02-01,6000.0,10800.0,6414.4068962500005,10800.0,6000.0,0+6+12
2025-02-02,6000.0,10800.0,6450.0,9956.672196527777,6000.0,0+6+12
2025-02-03,6000.0,10800.0,6450.0,9983.09850154321,6000.0,0+6+12
2025-02-04,6000.0,10800.0,6256.5000687500005,10800.0,6000.0,0+6+12
2025-02-05,6000.0,10800.0,5787.6503892284,10800.0,6000.0,0+6+12
2025-02-06,6000.0,10800.0,7022.7360524999995,9977.20262962963,6000.0,0+6+12
2025-02-07,6000.0,10800.0,6350.39479,10238.079308641976,6000.0,0+6+12
2025-02-08,6000.0,10800.0,7050.0,9985.197433641975,6000.0,0+6+12
2025-02-09,6000.0,10800.0,7342.07579625,10800.0,6000.0,0+6+12
2025-02-10,6000.0,10800.0,6511.18603949074,10749.431592592593,6000.0,0+6+12
2025-02-11,6000.0,10800.0,6339.838225,9985.484725308643,6000.0,0+6+12
2025-02-12,6000.0,10022.36648148148,6492.046001543211,9986.736944444445,6000.0,0+6+12
2025-02-13,6000.0,10800.0,6542.89104375,10769.03961111111,6000.0,0+6+12
2025-02-14,6000.0,10800.0,7099.979630000002,9984.247106481482,6000.0,0+6+12
2025-02-15,6000.0,9874.074074074075,6450.0,9988.957766975309,6000.0,0+6+12
2025-02-16,6000.0,10800.0,6450.0,10800.0,6000.0,0+6+12
2025-02-17,6000.0,9874.074074074075,6598.821564799382,10800.0,6000.0,0+6+12
2025-02-18,6000.0,10631.122793024688,6848.251886157406,10755.98411111111,6000.0,0+6+12
2025-02-19,6000.0,9874.074074074075,6866.6311481327175,9967.935770061724,6000.0,0+6+12
2025-02-20,6000.0,9874.074074074075,7023.980751249999,9965.645669753087,6000.0,0+6+12
2025-02-21,6000.0,9874.074074074075,7089.986361250001,9990.31313425926,6000.0,0+6+12
2025-02-22,6000.0,9874.074074074075,6473.82005125,10000.442780864198,6000.0,0+6+12
2025-02-23,6000.0,10800.0,6381.58069,9995.373921296297,6000.0,0+6+12
2025-02-24,6000.0,10800.0,5864.526970154317,10103.298259259258,6000.0,0+6+12
2025-02-25,6000.0,9874.074074074075,7148.444954999999,10002.713069444444,6000.0,0+6+12
2025-02-26,6000.0,9874.074074074075,6603.5251525,10078.83611111111,6000.0,0+6+12
2025-02-27,6000.0,9874.074074074075,6562.1123175,9965.869245370372,6000.0,0+6+12
2025-02-28,6000.0,10800.0,6275.81609125,9997.270345679011,6000.0,0+6+12
2025-03-01,6000.0,10800.0,6450.0,10800.0,6000.0,0+6+12
2025-03-02,6000.0,9874.074074074075,6203.59158375,10005.734685185185,6000.0,0+6+12
2025-03-03,6000.0,10800.0,6835.811735493828,10762.998027777772,6000.0,0+6+12
2025-03-04,6000.0,9874.074074074075,6450.0,10008.838549382715,6000.0,0+6+12
2025-03-05,6000.0,9874.074074074075,6472.62172875,10001.481841574074,6000.0,0+6+12
2025-03-06,6000.0,9874.074074074075,6404.35010375,10788.71825925926,6000.0,0+6+12
2025-03-07,6000.0,9874.074074074075,6498.87114,10800.0,6000.0,0+6+12
2025-03-08,6000.0,9874.074074074075,6418.625650000001,10097.8827037037,6000.0,0+6+12
2025-03-09,6000.0,9923.863830246912,6145.3541962499985,10041.609537037037,6000.0,0+6+12
2025-03-10,6000.0,9874.074074074075,6354.700871250001,10767.113444444447,6000.0,0+6+12
2025-03-11,6000.0,9874.074074074075,7018.2668025,10011.871581790123,6000.0,0+6+12
2025-03-12,6000.0,9874.074074074075,6658.335125,9987.282436728394,6000.0,0+6+12
2025-03-13,6000.0,9874.074074074075,7783.57498861111,10800.0,6000.0,0+6+12
