date,soc_00,soc_06,soc_12,soc_18,soc_24,selected_policy
2025-02-01,6000.0,10800.0,6817.915744444445,10799.369976435188,1200.0,0+6+12+18
2025-02-02,1200.0,10800.0,6450.0,10779.500617824073,1200.0,0+6+12+18
2025-02-03,1200.0,10800.0,6754.91335493827,10800.0,1200.0,0+6+12+18
2025-02-04,1200.0,10800.0,6308.89018,10800.0,1200.0,0+6+12+18
2025-02-05,1200.0,10800.0,5870.271677499999,10800.0,1200.0,0+6+12+18
2025-02-06,1200.0,10800.0,6422.52226625,10800.0,1200.0,0+6+12+18
2025-02-07,1200.0,10800.0,6330.240327500001,10800.0,1200.0,0+6+12+18
2025-02-08,1200.0,9874.074074074075,6844.230171496914,10794.193962962963,1200.0,0+6+12+18
2025-02-09,1200.0,10800.0,7319.34097125,10800.0,1200.0,0+6+12+18
2025-02-10,1200.0,10361.886629629631,6683.449025601851,10781.76251851852,1200.0,0+6+12+18
2025-02-11,1200.0,10130.2492345679,6587.715420848764,10800.0,1200.0,0+6+12+18
2025-02-12,1200.0,10515.437700617285,7050.0,10800.0,1200.0,0+6+12+18
2025-02-13,1200.0,9874.074074074075,7018.599588750001,10781.035277777777,1200.0,0+6+12+18
2025-02-14,1200.0,10800.0,7117.764934999999,10770.029129629631,1200.0,0+6+12+18
2025-02-15,1200.0,9874.074074074075,6507.6441491358055,10800.0,1200.0,0+6+12+18
2025-02-16,1200.0,10304.863862654322,7034.7838873456785,10800.0,1200.0,0+6+12+18
2025-02-17,1200.0,10117.470030864197,7050.0,10800.0,1200.0,0+6+12+18
2025-02-18,1200.0,9874.074074074075,6271.911123179014,10800.0,1200.0,0+6+12+18
2025-02-19,1200.0,9874.074074074075,7110.23928625,10788.149171296294,1200.0,0+6+12+18
2025-02-20,1200.0,9874.074074074075,7023.980751249999,10782.148674907408,1200.0,0+6+12+18
2025-02-21,1200.0,10190.539567901234,7241.6105612500005,10772.618574074075,1200.0,0+6+12+18
2025-02-22,1200.0,9874.074074074075,7117.484339151235,10800.0,1200.0,0+6+12+18
2025-02-23,1200.0,9874.074074074075,6540.802694984568,10800.0,1200.0,0+6+12+18
2025-02-24,1200.0,9874.074074074075,5748.643451080241,10800.0,1200.0,0+6+12+18
2025-02-25,1200.0,9874.074074074075,7232.378370000003,10800.0,1200.0,0+6+12+18
2025-02-26,1200.0,9874.074074074075,6577.937035000001,10759.587814814817,1200.0,0+6+12+18
2025-02-27,1200.0,9874.074074074075,6562.1123175,10757.234574074077,1200.0,0+6+12+18
2025-02-28,1200.0,9874.074074074075,6237.7689900000005,10800.0,1200.0,0+6+12+18
2025-03-01,1200.0,9878.441192901235,6450.0,10800.0,1200.0,0+6+12+18
2025-03-02,1200.0,9874.074074074075,6137.750226774697,10798.217825617285,1200.0,0+6+12+18
2025-03-03,1200.0,9874.074074074075,6762.017622145061,10762.729016975307,1200.0,0+6+12+18
2025-03-04,1200.0,9874.074074074075,6450.0,10799.336697530864,1200.0,0+6+12+18
2025-03-05,1200.0,9874.074074074075,6909.6875310185205,10798.249348765432,1200.0,0+6+12+18
2025-03-06,1200.0,9874.074074074075,6409.685080000001,10799.770561728395,1200.0,0+6+12+18
